2023-11-06 14:32:06.817 +03:00 [INF] Hisse senetleri alınıyor bu işlem 1dk-3dk arası sürebilmektedir...
2023-11-06 14:32:08.561 +03:00 [INF] MEMSA Kodlu Hissenin Detayını Çekerken Hata: 'Y' is an invalid start of a value. Path: $ | LineNumber: 0 | BytePositionInLine: 0.
2023-11-06 14:32:09.146 +03:00 [INF] Tüm veriler çekildi. İşlem Başarılı.
2023-11-06 14:32:10.988 +03:00 [INF] PUT isteği başarılı. İşlem başarıyla tamamlandı.
2023-11-06 14:33:22.662 +03:00 [INF] Start installing Hangfire SQL objects...
2023-11-06 14:33:22.811 +03:00 [INF] Hangfire SQL objects installed.
2023-11-06 14:33:22.837 +03:00 [INF] Starting Hangfire Server using job storage: 'SQL Server: (localdb)\MSSQLLocalDB@StockMarketDbHangFire'
2023-11-06 14:33:22.838 +03:00 [INF] Using the following options for SQL Server job storage: Queue poll interval: 00:00:00.
2023-11-06 14:33:22.839 +03:00 [INF] Using the following options for Hangfire Server:
    Worker count: 20
    Listening queues: 'default'
    Shutdown timeout: 00:00:15
    Schedule polling interval: 00:00:15
2023-11-06 14:33:22.999 +03:00 [INF] Server bahadir-aksakal:19668:9acef7f1 successfully announced in 128,1227 ms
2023-11-06 14:33:23.024 +03:00 [INF] Server bahadir-aksakal:19668:9acef7f1 is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, CountersAggregator, SqlServerHeartbeatProcess, Worker, DelayedJobScheduler, RecurringJobScheduler...
2023-11-06 14:33:23.242 +03:00 [INF] Server bahadir-aksakal:19668:9acef7f1 all the dispatchers started
2023-11-06 14:33:23.255 +03:00 [INF] Hangfire arka plan işlemleri başlatıldı. Çıkmak için ENTER'a basın.
2023-11-06 14:33:23.509 +03:00 [INF] GetStocksService 0. kere çalışıyor
2023-11-06 14:33:23.790 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailWhenPricesChanged: A second operation was started on this context instance before a previous operation completed. This is usually caused by different threads concurrently using the same instance of DbContext. For more information on how to avoid threading issues with DbContext, see https://go.microsoft.com/fwlink/?linkid=2097913.
2023-11-06 14:33:24.232 +03:00 [INF] ExportPdfService-StockBuyAndSaleActivityToPdf: 1-BuyAndSaleDetailInfoByDate.pdf saved to BuyAndSaleDetailDateExportedPdf directory.
2023-11-06 14:33:25.050 +03:00 [INF] ExportExcelService-ExportToExcel: 1-BuyAndSaleDetailInfoByDate8fc31585-1db1-4d60-b3b7-5769f900cdbd.xlsx dosyası D:\Masaüstü\Bahadır Aksakal\Dersler 4.sınıf -1- Güz - İmep\.NET Projelerim\StocksMarket\HangFireApp\bin\Debug\net7.0\BuyAndSaleDetailDateExportedExcel klasörüne kayıt edildi.
2023-11-06 14:33:25.092 +03:00 [INF] SmtpClient oluşturuldu
2023-11-06 14:33:25.096 +03:00 [INF] MailMessage oluşturuldu
2023-11-06 14:33:26.641 +03:00 [INF] E-posta admin@gmail.com adresine başarıyla gönderildi.
2023-11-06 14:33:26.658 +03:00 [INF] ExportPdfService-StockBuyAndSaleActivityToPdf: 2-BuyAndSaleDetailInfoByDate.pdf saved to BuyAndSaleDetailDateExportedPdf directory.
2023-11-06 14:33:26.672 +03:00 [INF] ExportExcelService-ExportToExcel: 2-BuyAndSaleDetailInfoByDate67572a21-8ca7-4ea2-b0eb-c8b9569e61fa.xlsx dosyası D:\Masaüstü\Bahadır Aksakal\Dersler 4.sınıf -1- Güz - İmep\.NET Projelerim\StocksMarket\HangFireApp\bin\Debug\net7.0\BuyAndSaleDetailDateExportedExcel klasörüne kayıt edildi.
2023-11-06 14:33:26.681 +03:00 [INF] SmtpClient oluşturuldu
2023-11-06 14:33:26.682 +03:00 [INF] MailMessage oluşturuldu
2023-11-06 14:33:27.935 +03:00 [INF] E-posta deneme2stockmarketappmse@nqmo.com adresine başarıyla gönderildi.
2023-11-06 14:33:27.946 +03:00 [INF] ExportPdfService-StockBuyAndSaleActivityToPdf: 3-BuyAndSaleDetailInfoByDate.pdf saved to BuyAndSaleDetailDateExportedPdf directory.
2023-11-06 14:33:27.959 +03:00 [INF] ExportExcelService-ExportToExcel: 3-BuyAndSaleDetailInfoByDate9e2c5e1a-b5c0-4961-b3cb-baa3a1b32076.xlsx dosyası D:\Masaüstü\Bahadır Aksakal\Dersler 4.sınıf -1- Güz - İmep\.NET Projelerim\StocksMarket\HangFireApp\bin\Debug\net7.0\BuyAndSaleDetailDateExportedExcel klasörüne kayıt edildi.
2023-11-06 14:33:27.966 +03:00 [INF] SmtpClient oluşturuldu
2023-11-06 14:33:27.967 +03:00 [INF] MailMessage oluşturuldu
2023-11-06 14:33:29.257 +03:00 [INF] E-posta deneme3@gmail.com adresine başarıyla gönderildi.
2023-11-06 14:33:29.262 +03:00 [WRN] ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:33:29.330 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:33:29.336 +03:00 [WRN] ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:33:29.386 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:33:29.388 +03:00 [INF] BackGroundJobSendMailMonthlyReport tamamlandı
2023-11-06 14:34:08.468 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: A second operation was started on this context instance before a previous operation completed. This is usually caused by different threads concurrently using the same instance of DbContext. For more information on how to avoid threading issues with DbContext, see https://go.microsoft.com/fwlink/?linkid=2097913.
2023-11-06 14:34:08.517 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: A second operation was started on this context instance before a previous operation completed. This is usually caused by different threads concurrently using the same instance of DbContext. For more information on how to avoid threading issues with DbContext, see https://go.microsoft.com/fwlink/?linkid=2097913.
2023-11-06 14:34:08.571 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: A second operation was started on this context instance before a previous operation completed. This is usually caused by different threads concurrently using the same instance of DbContext. For more information on how to avoid threading issues with DbContext, see https://go.microsoft.com/fwlink/?linkid=2097913.
2023-11-06 14:34:08.601 +03:00 [WRN] ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:34:08.638 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:34:08.640 +03:00 [WRN] ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:34:08.678 +03:00 [ERR] HangFireApp.BackGroundJobs:SendMailMonthlyReport: ForEach içinde hata: ExportPdfService-StockBuyAndSaleActivityReportExportToPdf: alınıp satılan hiç hisse yok.
2023-11-06 14:34:08.679 +03:00 [INF] BackGroundJobSendMailMonthlyReport tamamlandı
2023-11-06 14:34:08.749 +03:00 [INF] ISBIR Fiyat değişti
2023-11-06 14:34:08.750 +03:00 [INF] ISCTR Fiyat değişti
2023-11-06 14:34:08.750 +03:00 [INF] ISGSY Fiyat değişti
2023-11-06 14:34:08.751 +03:00 [INF] CUSAN Fiyat değişti
2023-11-06 14:34:08.751 +03:00 [INF] ISMEN Fiyat değişti
2023-11-06 14:34:08.751 +03:00 [INF] DARDL Fiyat değişti
2023-11-06 14:34:08.752 +03:00 [INF] IZENR Fiyat değişti
2023-11-06 14:34:08.752 +03:00 [INF] KARTN Fiyat değişti
2023-11-06 14:34:08.753 +03:00 [INF] ISYAT Fiyat değişti
2023-11-06 14:34:08.753 +03:00 [INF] KARSN Fiyat değişti
2023-11-06 14:34:08.754 +03:00 [INF] KFEIN Fiyat değişti
2023-11-06 14:34:08.754 +03:00 [INF] KLNMA Fiyat değişti
2023-11-06 14:34:08.755 +03:00 [INF] KLSER Fiyat değişti
2023-11-06 14:34:08.755 +03:00 [INF] KLSYN Fiyat değişti
2023-11-06 14:34:08.755 +03:00 [INF] KMPUR Fiyat değişti
2023-11-06 14:34:08.756 +03:00 [INF] KONKA Fiyat değişti
2023-11-06 14:34:08.756 +03:00 [INF] KONYA Fiyat değişti
2023-11-06 14:34:08.757 +03:00 [INF] KOZAA Fiyat değişti
2023-11-06 14:34:08.757 +03:00 [INF] KRONT Fiyat değişti
2023-11-06 14:34:08.758 +03:00 [INF] KUVVA Fiyat değişti
2023-11-06 14:34:08.758 +03:00 [INF] KZGYO Fiyat değişti
2023-11-06 14:34:08.759 +03:00 [INF] LIDER Fiyat değişti
2023-11-06 14:34:08.759 +03:00 [INF] LIDFA Fiyat değişti
2023-11-06 14:34:08.760 +03:00 [INF] KAYSE Fiyat değişti
2023-11-06 14:34:08.761 +03:00 [INF] MEGAP Fiyat değişti
2023-11-06 14:34:08.761 +03:00 [INF] MAALT Fiyat değişti
2023-11-06 14:34:08.761 +03:00 [INF] MERIT Fiyat değişti
2023-11-06 14:34:08.762 +03:00 [INF] MHRGY Fiyat değişti
2023-11-06 14:34:08.762 +03:00 [INF] MAKIM Fiyat değişti
2023-11-06 14:34:08.763 +03:00 [INF] METRO Fiyat değişti
2023-11-06 14:34:08.763 +03:00 [INF] MRSHL Fiyat değişti
2023-11-06 14:34:08.764 +03:00 [INF] NETAS Fiyat değişti
2023-11-06 14:34:08.764 +03:00 [INF] NIBAS Fiyat değişti
2023-11-06 14:34:08.765 +03:00 [INF] OBASE Fiyat değişti
2023-11-06 14:34:08.765 +03:00 [INF] ONCSM Fiyat değişti
2023-11-06 14:34:08.766 +03:00 [INF] OTKAR Fiyat değişti
2023-11-06 14:34:08.766 +03:00 [INF] OYAKC Fiyat değişti
2023-11-06 14:34:08.767 +03:00 [INF] OYAYO Fiyat değişti
2023-11-06 14:34:08.767 +03:00 [INF] PASEU Fiyat değişti
2023-11-06 14:34:08.768 +03:00 [INF] PENTA Fiyat değişti
2023-11-06 14:34:08.768 +03:00 [INF] PGSUS Fiyat değişti
2023-11-06 14:34:08.769 +03:00 [INF] PNLSN Fiyat değişti
2023-11-06 14:34:08.769 +03:00 [INF] PRKME Fiyat değişti
2023-11-06 14:34:08.770 +03:00 [INF] SAHOL Fiyat değişti
2023-11-06 14:34:08.770 +03:00 [INF] SASA Fiyat değişti
2023-11-06 14:34:08.771 +03:00 [INF] SAYAS Fiyat değişti
2023-11-06 14:34:08.771 +03:00 [INF] SEGYO Fiyat değişti
2023-11-06 14:34:08.771 +03:00 [INF] SEKUR Fiyat değişti
2023-11-06 14:34:08.772 +03:00 [INF] SKTAS Fiyat değişti
2023-11-06 14:34:08.772 +03:00 [INF] SNPAM Fiyat değişti
2023-11-06 14:34:08.773 +03:00 [INF] SRVGY Fiyat değişti
2023-11-06 14:34:08.773 +03:00 [INF] TABGD Fiyat değişti
2023-11-06 14:34:08.774 +03:00 [INF] SUWEN Fiyat değişti
2023-11-06 14:34:08.774 +03:00 [INF] TATEN Fiyat değişti
2023-11-06 14:34:08.775 +03:00 [INF] TARKM Fiyat değişti
2023-11-06 14:34:08.776 +03:00 [INF] TAVHL Fiyat değişti
2023-11-06 14:34:08.777 +03:00 [INF] TCELL Fiyat değişti
2023-11-06 14:34:08.777 +03:00 [INF] THYAO Fiyat değişti
2023-11-06 14:34:08.778 +03:00 [INF] TKNSA Fiyat değişti
2023-11-06 14:34:08.778 +03:00 [INF] SKBNK Fiyat değişti
2023-11-06 14:34:08.779 +03:00 [INF] TNZTP Fiyat değişti
2023-11-06 14:34:08.780 +03:00 [INF] TOASO Fiyat değişti
2023-11-06 14:34:08.780 +03:00 [INF] TMPOL Fiyat değişti
2023-11-06 14:34:08.781 +03:00 [INF] TRCAS Fiyat değişti
2023-11-06 14:34:08.781 +03:00 [INF] TTKOM Fiyat değişti
2023-11-06 14:34:08.782 +03:00 [INF] TTRAK Fiyat değişti
2023-11-06 14:34:08.782 +03:00 [INF] ULKER Fiyat değişti
2023-11-06 14:34:08.783 +03:00 [INF] UMPAS Fiyat değişti
2023-11-06 14:34:08.783 +03:00 [INF] VAKBN Fiyat değişti
2023-11-06 14:34:08.784 +03:00 [INF] VERTU Fiyat değişti
2023-11-06 14:34:08.785 +03:00 [INF] VANGD Fiyat değişti
2023-11-06 14:34:08.785 +03:00 [INF] VESBE Fiyat değişti
2023-11-06 14:34:08.786 +03:00 [INF] VESTL Fiyat değişti
2023-11-06 14:34:08.786 +03:00 [INF] UFUK Fiyat değişti
2023-11-06 14:34:08.787 +03:00 [INF] YATAS Fiyat değişti
2023-11-06 14:34:08.787 +03:00 [INF] YGYO Fiyat değişti
2023-11-06 14:34:08.788 +03:00 [INF] YKSLN Fiyat değişti
2023-11-06 14:34:08.788 +03:00 [INF] VRGYO Fiyat değişti
2023-11-06 14:34:08.789 +03:00 [INF] YYAPI Fiyat değişti
2023-11-06 14:34:08.789 +03:00 [INF] TUKAS Fiyat değişti
2023-11-06 14:34:08.790 +03:00 [INF] AKBNK Fiyat değişti
2023-11-06 14:34:08.790 +03:00 [INF] AKSUE Fiyat değişti
2023-11-06 14:34:08.791 +03:00 [INF] ARSAN Fiyat değişti
2023-11-06 14:34:08.791 +03:00 [INF] AVHOL Fiyat değişti
2023-11-06 14:34:08.792 +03:00 [INF] POLHO Fiyat değişti
2023-11-06 14:34:08.792 +03:00 [INF] SOKE Fiyat değişti
2023-11-06 14:34:08.793 +03:00 [INF] USAK Fiyat değişti
2023-11-06 14:34:08.793 +03:00 [INF] VAKFN Fiyat değişti
2023-11-06 14:34:08.794 +03:00 [INF] YAYLA Fiyat değişti
2023-11-06 14:34:08.794 +03:00 [INF] YESIL Fiyat değişti
2023-11-06 14:34:08.795 +03:00 [INF] REEDR Fiyat değişti
2023-11-06 14:34:08.795 +03:00 [INF] YUNSA Fiyat değişti
2023-11-06 14:34:08.796 +03:00 [INF] AHGAZ Fiyat değişti
2023-11-06 14:34:08.796 +03:00 [INF] A1CAP Fiyat değişti
2023-11-06 14:34:08.797 +03:00 [INF] AKFYE Fiyat değişti
2023-11-06 14:34:08.797 +03:00 [INF] ALGYO Fiyat değişti
2023-11-06 14:34:08.798 +03:00 [INF] ANELE Fiyat değişti
2023-11-06 14:34:08.798 +03:00 [INF] ARZUM Fiyat değişti
2023-11-06 14:34:08.799 +03:00 [INF] ATEKS Fiyat değişti
2023-11-06 14:34:08.799 +03:00 [INF] AYDEM Fiyat değişti
2023-11-06 14:34:08.800 +03:00 [INF] AYEN Fiyat değişti
2023-11-06 14:34:08.800 +03:00 [INF] BIMAS Fiyat değişti
2023-11-06 14:34:08.801 +03:00 [INF] BNTAS Fiyat değişti
2023-11-06 14:34:08.801 +03:00 [INF] BOBET Fiyat değişti
2023-11-06 14:34:08.802 +03:00 [INF] CWENE Fiyat değişti
2023-11-06 14:34:08.802 +03:00 [INF] EGGUB Fiyat değişti
2023-11-06 14:34:08.802 +03:00 [INF] EUHOL Fiyat değişti
2023-11-06 14:34:08.803 +03:00 [INF] GEREL Fiyat değişti
2023-11-06 14:34:08.803 +03:00 [INF] GOLTS Fiyat değişti
2023-11-06 14:34:08.804 +03:00 [INF] HALKB Fiyat değişti
2023-11-06 14:34:08.804 +03:00 [INF] INFO Fiyat değişti
2023-11-06 14:34:08.805 +03:00 [INF] KCHOL Fiyat değişti
2023-11-06 14:34:08.805 +03:00 [INF] KENT Fiyat değişti
2023-11-06 14:34:08.806 +03:00 [INF] KLKIM Fiyat değişti
2023-11-06 14:34:08.806 +03:00 [INF] KOZAL Fiyat değişti
2023-11-06 14:34:08.807 +03:00 [INF] KRGYO Fiyat değişti
2023-11-06 14:34:08.807 +03:00 [INF] GLYHO Fiyat değişti
2023-11-06 14:34:08.808 +03:00 [INF] MGROS Fiyat değişti
2023-11-06 14:34:08.808 +03:00 [INF] MRGYO Fiyat değişti
2023-11-06 14:34:08.809 +03:00 [INF] MTRKS Fiyat değişti
2023-11-06 14:34:08.809 +03:00 [INF] NUHCM Fiyat değişti
2023-11-06 14:34:08.810 +03:00 [INF] OSTIM Fiyat değişti
2023-11-06 14:34:08.810 +03:00 [INF] OZKGY Fiyat değişti
2023-11-06 14:34:08.811 +03:00 [INF] PSDTC Fiyat değişti
2023-11-06 14:34:08.812 +03:00 [INF] SISE Fiyat değişti
2023-11-06 14:34:08.812 +03:00 [INF] SUNTK Fiyat değişti
2023-11-06 14:34:08.813 +03:00 [INF] SUMAS Fiyat değişti
2023-11-06 14:34:08.813 +03:00 [INF] TKFEN Fiyat değişti
2023-11-06 14:34:08.813 +03:00 [INF] TUREX Fiyat değişti
2023-11-06 14:34:08.814 +03:00 [INF] TMSN Fiyat değişti
2023-11-06 14:34:08.814 +03:00 [INF] ARCLK Fiyat değişti
2023-11-06 14:34:08.815 +03:00 [INF] DAGHL Fiyat değişti
2023-11-06 14:34:08.816 +03:00 [INF] GENIL Fiyat değişti
2023-11-06 14:34:08.816 +03:00 [INF] GEDZA Fiyat değişti
2023-11-06 14:34:08.816 +03:00 [INF] GEDIK Fiyat değişti
2023-11-06 14:34:08.817 +03:00 [INF] GESAN Fiyat değişti
2023-11-06 14:34:08.817 +03:00 [INF] GLDTR Fiyat değişti
2023-11-06 14:34:08.818 +03:00 [INF] GMSTR Fiyat değişti
2023-11-06 14:34:08.818 +03:00 [INF] GLRYH Fiyat değişti
2023-11-06 14:34:08.819 +03:00 [INF] GOODY Fiyat değişti
2023-11-06 14:34:08.819 +03:00 [INF] GOZDE Fiyat değişti
2023-11-06 14:34:08.820 +03:00 [INF] GSDDE Fiyat değişti
2023-11-06 14:34:08.820 +03:00 [INF] GSDHO Fiyat değişti
2023-11-06 14:34:08.821 +03:00 [INF] GWIND Fiyat değişti
2023-11-06 14:34:08.821 +03:00 [INF] HLGYO Fiyat değişti
2023-11-06 14:34:08.822 +03:00 [INF] IDGYO Fiyat değişti
2023-11-06 14:34:08.822 +03:00 [INF] IEYHO Fiyat değişti
2023-11-06 14:34:08.823 +03:00 [INF] IHAAS Fiyat değişti
2023-11-06 14:34:08.823 +03:00 [INF] INDES Fiyat değişti
2023-11-06 14:34:08.824 +03:00 [INF] INTEM Fiyat değişti
2023-11-06 14:34:08.824 +03:00 [INF] INGRM Fiyat değişti
2023-11-06 14:34:08.824 +03:00 [INF] IPEKE Fiyat değişti
2023-11-06 14:34:08.825 +03:00 [INF] HURGZ Fiyat değişti
2023-11-06 14:34:08.826 +03:00 [INF] KLGYO Fiyat değişti
2023-11-06 14:34:08.826 +03:00 [INF] NTGAZ Fiyat değişti
2023-11-06 14:34:08.827 +03:00 [INF] PKENT Fiyat değişti
2023-11-06 14:34:08.827 +03:00 [INF] PRKAB Fiyat değişti
2023-11-06 14:34:08.828 +03:00 [INF] AZTEK Fiyat değişti
2023-11-06 14:34:08.828 +03:00 [INF] ICUGS Fiyat değişti
2023-11-06 14:34:08.829 +03:00 [INF] ISBTR Fiyat değişti
2023-11-06 14:34:08.829 +03:00 [INF] ISFIN Fiyat değişti
2023-11-06 14:34:08.830 +03:00 [INF] ISGYO Fiyat değişti
2023-11-06 14:34:08.830 +03:00 [INF] ISDMR Fiyat değişti
2023-11-06 14:34:08.831 +03:00 [INF] ISKPL Fiyat değişti
2023-11-06 14:34:08.831 +03:00 [INF] JANTS Fiyat değişti
2023-11-06 14:34:08.832 +03:00 [INF] KAREL Fiyat değişti
2023-11-06 14:34:08.832 +03:00 [INF] KAPLM Fiyat değişti
2023-11-06 14:34:08.833 +03:00 [INF] KARYE Fiyat değişti
2023-11-06 14:34:08.833 +03:00 [INF] KCAER Fiyat değişti
2023-11-06 14:34:08.834 +03:00 [INF] KERVT Fiyat değişti
2023-11-06 14:34:08.834 +03:00 [INF] KLMSN Fiyat değişti
2023-11-06 14:34:08.835 +03:00 [INF] PETKM Fiyat değişti
2023-11-06 14:34:08.835 +03:00 [INF] TATGD Fiyat değişti
2023-11-06 14:34:08.836 +03:00 [INF] TEKTU Fiyat değişti
2023-11-06 14:34:08.836 +03:00 [INF] AKMGY Fiyat değişti
2023-11-06 14:34:08.836 +03:00 [INF] SARKY Fiyat değişti
2023-11-06 14:34:08.837 +03:00 [INF] ULAS Fiyat değişti
2023-11-06 14:34:08.837 +03:00 [INF] BAGFS Fiyat değişti
2023-11-06 14:34:08.838 +03:00 [INF] BTCIM Fiyat değişti
2023-11-06 14:34:08.838 +03:00 [INF] KLRHO Fiyat değişti
2023-11-06 14:34:08.839 +03:00 [INF] KOPOL Fiyat değişti
2023-11-06 14:34:08.839 +03:00 [INF] KORDS Fiyat değişti
2023-11-06 14:34:08.840 +03:00 [INF] KRPLS Fiyat değişti
2023-11-06 14:34:08.840 +03:00 [INF] KRSTL Fiyat değişti
2023-11-06 14:34:08.841 +03:00 [INF] KRTEK Fiyat değişti
2023-11-06 14:34:08.842 +03:00 [INF] KTLEV Fiyat değişti
2023-11-06 14:34:08.842 +03:00 [INF] KTSKR Fiyat değişti
2023-11-06 14:34:08.843 +03:00 [INF] KRVGD Fiyat değişti
2023-11-06 14:34:08.843 +03:00 [INF] MAKTK Fiyat değişti
2023-11-06 14:34:08.844 +03:00 [INF] KZBGY Fiyat değişti
2023-11-06 14:34:08.844 +03:00 [INF] LKMNH Fiyat değişti
2023-11-06 14:34:08.845 +03:00 [INF] KUTPO Fiyat değişti
2023-11-06 14:34:08.846 +03:00 [INF] LUKSK Fiyat değişti
2023-11-06 14:34:08.846 +03:00 [INF] KUYAS Fiyat değişti
2023-11-06 14:34:08.847 +03:00 [INF] MARTI Fiyat değişti
2023-11-06 14:34:08.847 +03:00 [INF] MAVI Fiyat değişti
2023-11-06 14:34:08.848 +03:00 [INF] MERCN Fiyat değişti
2023-11-06 14:34:08.848 +03:00 [INF] MEPET Fiyat değişti
2023-11-06 14:34:08.849 +03:00 [INF] MERKO Fiyat değişti
2023-11-06 14:34:08.849 +03:00 [INF] MMCAS Fiyat değişti
2023-11-06 14:34:08.850 +03:00 [INF] MIPAZ Fiyat değişti
2023-11-06 14:34:08.850 +03:00 [INF] MNDRS Fiyat değişti
2023-11-06 14:34:08.851 +03:00 [INF] NATEN Fiyat değişti
2023-11-06 14:34:08.851 +03:00 [INF] NTHOL Fiyat değişti
2023-11-06 14:34:08.852 +03:00 [INF] NUGYO Fiyat değişti
2023-11-06 14:34:08.852 +03:00 [INF] ODAS Fiyat değişti
2023-11-06 14:34:08.853 +03:00 [INF] OFSYM Fiyat değişti
2023-11-06 14:34:08.853 +03:00 [INF] MZHLD Fiyat değişti
2023-11-06 14:34:08.854 +03:00 [INF] OSMEN Fiyat değişti
2023-11-06 14:34:08.855 +03:00 [INF] OYLUM Fiyat değişti
2023-11-06 14:34:08.855 +03:00 [INF] OZGYO Fiyat değişti
2023-11-06 14:34:08.856 +03:00 [INF] PAGYO Fiyat değişti
2023-11-06 14:34:08.856 +03:00 [INF] OZRDN Fiyat değişti
2023-11-06 14:34:08.857 +03:00 [INF] SNKRN Fiyat değişti
2023-11-06 14:34:08.858 +03:00 [INF] ALFAS Fiyat değişti
2023-11-06 14:34:08.859 +03:00 [INF] BUCIM Fiyat değişti
2023-11-06 14:34:08.859 +03:00 [INF] PINSU Fiyat değişti
2023-11-06 14:34:08.860 +03:00 [INF] PEKGY Fiyat değişti
2023-11-06 14:34:08.860 +03:00 [INF] RUBNS Fiyat değişti
2023-11-06 14:34:08.861 +03:00 [INF] AKGRT Fiyat değişti
2023-11-06 14:34:08.861 +03:00 [INF] YYLGD Fiyat değişti
2023-11-06 14:34:08.862 +03:00 [INF] ZGOLD Fiyat değişti
2023-11-06 14:34:08.862 +03:00 [INF] AFYON Fiyat değişti
2023-11-06 14:34:08.863 +03:00 [INF] AGYO Fiyat değişti
2023-11-06 14:34:08.863 +03:00 [INF] BEYAZ Fiyat değişti
2023-11-06 14:34:08.864 +03:00 [INF] SONME Fiyat değişti
2023-11-06 14:34:08.865 +03:00 [INF] PRZMA Fiyat değişti
2023-11-06 14:34:08.865 +03:00 [INF] QUAGR Fiyat değişti
2023-11-06 14:34:08.866 +03:00 [INF] SAMAT Fiyat değişti
2023-11-06 14:34:08.866 +03:00 [INF] BASGZ Fiyat değişti
2023-11-06 14:34:08.867 +03:00 [INF] BMSCH Fiyat değişti
2023-11-06 14:34:08.867 +03:00 [INF] BSOKE Fiyat değişti
2023-11-06 14:34:08.868 +03:00 [INF] PCILT Fiyat değişti
2023-11-06 14:34:08.868 +03:00 [INF] PAPIL Fiyat değişti
2023-11-06 14:34:08.869 +03:00 [INF] PARSN Fiyat değişti
2023-11-06 14:34:08.869 +03:00 [INF] PEGYO Fiyat değişti
2023-11-06 14:34:08.870 +03:00 [INF] PENGD Fiyat değişti
2023-11-06 14:34:08.870 +03:00 [INF] PETUN Fiyat değişti
2023-11-06 14:34:08.871 +03:00 [INF] PKART Fiyat değişti
2023-11-06 14:34:08.871 +03:00 [INF] PRDGS Fiyat değişti
2023-11-06 14:34:08.872 +03:00 [INF] PSGYO Fiyat değişti
2023-11-06 14:34:08.873 +03:00 [INF] RALYH Fiyat değişti
2023-11-06 14:34:08.874 +03:00 [INF] RAYSG Fiyat değişti
2023-11-06 14:34:08.874 +03:00 [INF] RNPOL Fiyat değişti
2023-11-06 14:34:08.875 +03:00 [INF] RTALB Fiyat değişti
2023-11-06 14:34:08.875 +03:00 [INF] RYSAS Fiyat değişti
2023-11-06 14:34:08.876 +03:00 [INF] SANEL Fiyat değişti
2023-11-06 14:34:08.876 +03:00 [INF] SEKFK Fiyat değişti
2023-11-06 14:34:08.877 +03:00 [INF] SELEC Fiyat değişti
2023-11-06 14:34:08.877 +03:00 [INF] SELVA Fiyat değişti
2023-11-06 14:34:08.878 +03:00 [INF] SELGD Fiyat değişti
2023-11-06 14:34:08.879 +03:00 [INF] SEYKM Fiyat değişti
2023-11-06 14:34:08.879 +03:00 [INF] SILVR Fiyat değişti
2023-11-06 14:34:08.880 +03:00 [INF] SAFKR Fiyat değişti
2023-11-06 14:34:08.880 +03:00 [INF] SMART Fiyat değişti
2023-11-06 14:34:08.881 +03:00 [INF] SNICA Fiyat değişti
2023-11-06 14:34:08.881 +03:00 [INF] SOKM Fiyat değişti
2023-11-06 14:34:08.882 +03:00 [INF] TERA Fiyat değişti
2023-11-06 14:34:08.882 +03:00 [INF] TBORG Fiyat değişti
2023-11-06 14:34:08.883 +03:00 [INF] TETMT Fiyat değişti
2023-11-06 14:34:08.883 +03:00 [INF] TGSAS Fiyat değişti
2023-11-06 14:34:08.884 +03:00 [INF] TLMAN Fiyat değişti
2023-11-06 14:34:08.884 +03:00 [INF] TURSG Fiyat değişti
2023-11-06 14:34:08.885 +03:00 [INF] VERUS Fiyat değişti
2023-11-06 14:34:08.885 +03:00 [INF] YBTAS Fiyat değişti
2023-11-06 14:34:08.886 +03:00 [INF] YGGYO Fiyat değişti
2023-11-06 14:34:08.886 +03:00 [INF] YONGA Fiyat değişti
2023-11-06 14:34:08.887 +03:00 [INF] ZPLIB Fiyat değişti
2023-11-06 14:34:08.887 +03:00 [INF] ZPX30 Fiyat değişti
2023-11-06 14:34:08.888 +03:00 [INF] ZRGYO Fiyat değişti
2023-11-06 14:34:08.888 +03:00 [INF] AGHOL Fiyat değişti
2023-11-06 14:34:08.889 +03:00 [INF] ALKA Fiyat değişti
2023-11-06 14:34:08.889 +03:00 [INF] ALKIM Fiyat değişti
2023-11-06 14:34:08.890 +03:00 [INF] ATAGY Fiyat değişti
